ev_id,stn_id,mag,stacked_qs,stacked_t_star,mean_qs,mean_t_star,stdev_qs,stdev_t_star,t7,t8,judge_result,ev_lat,ev_lon,ev_dep,stn_lat,stn_lon,azim,b_azim,ev_origin,ev_p_arrival,ev_s_arrival,outliers_removed,max_amp
16092_12_44_32.844,IL15,4.2,999.01,0.0359915,995.9266429,0.037024284,158.5786098,0.005929231,3.61328,17.2852,BAD,-30.3721,-71.6937,33.625,-31.781,-70.9496,155.745,335.362,44:32.8,44:59.9,45:20.5,YES,8.242364
16092_12_44_32.844,IL19,4.2,324.867,0.059335,311.1656872,0.062158155,18.34498627,0.00357879,9.86328,19.9707,GOOD,-30.3721,-71.6937,33.625,-30.9506,-71.052,136.365,316.04,44:32.8,44:47.9,44:58.8,YES,8.767612
16092_12_44_32.844,IL21,4.2,742.561,0.0440594,782.8965274,0.042646675,108.0019097,0.006333724,3.41797,16.4551,GOOD,-30.3721,-71.6937,33.625,-31.5548,-70.8388,148.3,327.862,44:32.8,44:57.2,45:16.0,YES,8.05048
16092_12_44_32.844,IL22,4.2,342.267,0.0241535,361.0349472,0.023910471,75.11748982,0.00496546,12.0117,19.9707,BAD,-30.3721,-71.6937,33.625,-30.2613,-71.4727,60.0494,239.938,44:32.8,44:39.4,44:44.1,YES,10.49504
16092_23_42_23.303,IL02,4.2,169.327,0.120154,181.02,0.113881454,20.61,0.010858371,3.85742,16.1621,GOOD,-30.0912,-72.0833,37,-30.5631,-71.1794,121.267,300.813,42:23.3,42:40.1,42:51.6,NO,9.339661
16092_23_42_23.303,IL03,4.2,309.55,0.0672235,313.32,0.066909179,27.47,0.004898134,6.15234,19.9707,GOOD,-30.0912,-72.0833,37,-30.2339,-71.0752,99.5014,278.997,42:23.3,42:39.5,42:51.3,NO,9.126621
16092_23_42_23.303,IL06,4.2,510.647,0.0636439,491.1095806,0.067017316,55.98461902,0.007468879,3.125,19.9707,GOOD,-30.0912,-72.0833,37,-30.405,-70.5666,103.785,283.025,42:23.3,42:47.6,43:06.2,YES,8.490156
16092_23_42_23.303,IL07,4.2,250.193,0.0876508,254.1310633,0.087786459,35.79819903,0.010689833,2.83203,19.9707,GOOD,-30.0912,-72.0833,37,-30.9654,-71.6392,156.374,336.149,42:23.3,42:41.6,42:53.9,YES,10.21659
16092_23_42_23.303,IL11,4.2,299.62,0.111716,338,0.10695754,101.66,0.023096226,2.29492,16.748,BAD,-30.0912,-72.0833,37,-31.608,-71.5259,162.551,342.266,42:23.3,42:50.4,43:09.3,NO,8.793825
16092_23_42_23.303,IL12,4.2,276.812,0.101408,275.5552597,0.102452591,20.73285226,0.007752669,7.42188,19.9707,GOOD,-30.0912,-72.0833,37,-31.2569,-71.5899,160.029,339.778,42:23.3,42:46.0,43:01.9,YES,8.781837
16092_23_42_23.303,IL14,4.2,2029.59,0.0292756,1847.53315,0.034100668,427.2127572,0.009078289,2.00195,19.9707,BAD,-30.0912,-72.0833,37,-32.4902,-70.5824,152.137,331.362,42:23.3,43:07.9,43:41.9,YES,13.31985
16092_23_42_23.303,IL18,4.2,904.398,0.0555391,898.93,0.056217138,68.16,0.003643397,4.39453,19.9707,GOOD,-30.0912,-72.0833,37,-32.2462,-70.9094,155.202,334.598,42:23.3,43:02.3,43:30.8,NO,7.702727
16092_23_42_23.303,IL19,4.2,328.209,0.087535,318.465582,0.090569469,19.8623407,0.005734583,4.78516,15.332,GOOD,-30.0912,-72.0833,37,-30.9506,-71.052,134.167,313.645,42:23.3,42:45.4,43:01.8,YES,8.719141
16092_23_42_23.303,IL20,4.2,511.182,0.0820004,513.2032397,0.082583666,53.86843849,0.008731146,7.08008,17.9688,GOOD,-30.0912,-72.0833,37,-31.9176,-71.2153,157.961,337.516,42:23.3,42:56.5,43:20.2,YES,7.51649
16092_2_40_18.374,IL02,4.9,175.204,0.0680323,173.8347816,0.068850012,11.13924422,0.004406304,4.93164,19.9707,GOOD,-30.6516,-71.6619,39.9125,-30.5631,-71.1794,78.1474,257.903,40:18.4,40:28.2,40:34.9,YES,11.59269
16092_2_40_18.374,IL03,4.9,239.864,0.0763679,241.4583935,0.076669055,24.73745004,0.007922717,6.25,19.9707,GOOD,-30.6516,-71.6619,39.9125,-30.2339,-71.0752,50.7342,230.438,40:18.4,40:31.3,40:41.9,YES,10.76257
16092_2_40_18.374,IL05,4.9,356.811,0.100559,361.5548858,0.103460113,73.75079654,0.021903775,6.15234,19.9707,BAD,-30.6516,-71.6619,39.9125,-31.9391,-70.611,145.241,324.697,40:18.4,40:45.6,41:06.2,YES,10.18688
16092_2_40_18.374,IL07,4.9,144.09,0.0659831,146.4430684,0.065297457,11.00324708,0.005005091,5.71289,18.7012,GOOD,-30.6516,-71.6619,39.9125,-30.9654,-71.6392,176.425,356.413,40:18.4,40:26.8,40:32.1,YES,12.39073
16092_2_40_18.374,IL11,4.9,223.863,0.0990939,221.0133289,0.102634373,30.01101552,0.016960404,4.3457,19.9707,GOOD,-30.6516,-71.6619,39.9125,-31.608,-71.5259,173.061,352.991,40:18.4,40:36.0,40:48.5,YES,11.54338
16092_2_40_18.374,IL12,4.9,150.811,0.0977943,152.1579328,0.112320737,50.31861343,0.050034671,7.37305,16.5039,BAD,-30.6516,-71.6619,39.9125,-31.2569,-71.5899,174.16,354.123,40:18.4,40:30.6,40:38.9,YES,11.42702
16092_2_40_18.374,IL15,4.9,1439.98,0.0208738,840.1166577,0.037243974,173.6279981,0.007338127,3.36914,13.9648,BAD,-30.6516,-71.6619,39.9125,-31.781,-70.9496,151.722,331.354,40:18.4,40:41.7,40:58.9,YES,10.64079
16092_2_40_18.374,IL18,4.9,703.916,0.0562468,696.4074282,0.057109932,46.12611359,0.003885319,3.36914,16.3574,GOOD,-30.6516,-71.6619,39.9125,-32.2462,-70.9094,158.167,337.776,40:18.4,40:48.2,41:10.8,YES,10.28614
16092_2_40_18.374,IL19,4.9,176.803,0.0849759,187.91,0.080790415,18.77,0.007421034,5.41992,18.6035,GOOD,-30.6516,-71.6619,39.9125,-30.9506,-71.052,119.744,299.433,40:18.4,40:30.3,40:38.8,NO,12.78331
16092_2_40_18.374,IL21,4.9,614.524,0.0429524,646.6812554,0.042426277,133.041939,0.007962291,4.44336,15.5273,BAD,-30.6516,-71.6619,39.9125,-31.5548,-70.8388,142.107,321.684,40:18.4,40:38.9,40:53.9,YES,10.10417
16092_2_40_18.374,IL22,4.9,205.494,0.0558587,187.7175906,0.06399714,34.74805116,0.015519464,2.00195,19.8242,BAD,-30.6516,-71.6619,39.9125,-30.2613,-71.4727,22.8321,202.737,40:18.4,40:27.9,40:34.4,YES,12.29605
16092_2_40_18.374,IL23,4.9,459.685,0.0715872,454.8247705,0.072473233,18.78983097,0.002935044,2.44141,19.9707,GOOD,-30.6516,-71.6619,39.9125,-32.1264,-71.508,174.925,354.845,40:18.4,40:43.4,41:02.1,YES,8.767115
16092_3_59_38.801,IL02,4.4,414.574,0.0751945,412.8168764,0.077081223,58.22844499,0.011292936,6.00586,19.9707,GOOD,-31.7523,-72.0502,35.025,-30.5631,-71.1794,32.4266,211.978,59:38.8,00:03.3,00:21.0,YES,7.287621
16092_3_59_38.801,IL05,4.4,424.84,0.0652653,439.1665452,0.064562515,66.23770795,0.009658625,4.63867,19.9707,BAD,-31.7523,-72.0502,35.025,-31.9391,-70.611,99.0225,278.267,59:38.8,00:01.4,00:17.2,YES,8.258164
16092_3_59_38.801,IL07,4.4,286.794,0.0717702,293.8738942,0.071570223,46.81747756,0.009696461,2.29492,19.9707,BAD,-31.7523,-72.0502,35.025,-30.9654,-71.6392,24.2526,204.04,59:38.8,59:55.0,00:06.7,YES,9.472055
16092_3_59_38.801,IL11,4.4,152.367,0.0786029,157.1171129,0.076607294,10.91049098,0.005509828,2.49023,19.5312,GOOD,-31.7523,-72.0502,35.025,-31.608,-71.5259,72.2937,252.02,59:38.8,59:48.4,59:55.1,YES,9.666409
16092_3_59_38.801,IL12,4.4,176.145,0.0893301,180.7339372,0.090933269,38.52393248,0.018815579,6.78711,19.0918,BAD,-31.7523,-72.0502,35.025,-31.2569,-71.5899,38.6449,218.406,59:38.8,59:51.3,00:00.2,YES,8.97167
16092_3_59_38.801,IL14,4.4,1181.13,0.0290332,1070.7105,0.033945128,245.0876058,0.00910827,2.00195,19.9707,BAD,-31.7523,-72.0502,35.025,-32.4902,-70.5824,120.958,300.181,59:38.8,00:04.2,00:23.9,YES,12.7385
16092_3_59_38.801,IL18,4.4,304.271,0.0811167,311.1317573,0.080724977,40.95118104,0.010749827,7.37305,19.9707,GOOD,-31.7523,-72.0502,35.025,-32.2462,-70.9094,117.232,296.631,59:38.8,59:58.4,00:12.4,YES,9.481239
16092_3_59_38.801,IL19,4.4,471.249,0.0587822,411.3608269,0.069869806,77.49652171,0.013538641,3.41797,19.9707,BAD,-31.7523,-72.0502,35.025,-30.9506,-71.052,47.1571,226.64,59:38.8,00:00.0,00:15.8,YES,9.148859
16092_3_59_38.801,IL20,4.4,338.427,0.0511361,330.1084127,0.054339999,63.83126342,0.010157101,5.76172,18.5059,BAD,-31.7523,-72.0502,35.025,-31.9176,-71.2153,103.28,282.842,59:38.8,59:52.3,00:02.1,YES,9.596704
16093_15_13_30.811,IL02,4.1,356.808,0.0572972,361.8362289,0.083808423,247.8281127,0.056344197,4.58984,11.8652,BAD,-29.7762,-71.2889,51.2875,-30.5631,-71.1794,173.129,353.074,13:30.8,13:46.2,13:57.8,YES,9.033557
16093_15_13_30.811,IL03,4.1,527.574,0.0286093,496.7844126,0.031138365,79.67442513,0.004789069,8.78906,19.9707,BAD,-29.7762,-71.2889,51.2875,-30.2339,-71.0752,157.934,337.827,13:30.8,13:42.4,13:51.0,YES,10.00255
16093_15_13_30.811,IL05,4.1,666.187,0.0735767,693.6544987,0.070898522,39.44734563,0.004150943,6.15234,17.8223,GOOD,-29.7762,-71.2889,51.2875,-31.9391,-70.611,165.04,344.694,13:30.8,14:07.7,14:35.8,YES,8.254358
16093_15_13_30.811,IL06,4.1,503.198,0.0459594,507.6349137,0.045741236,32.2335387,0.002899912,6.88477,17.5781,GOOD,-29.7762,-71.2889,51.2875,-30.405,-70.5666,135.214,314.854,13:30.8,13:47.8,14:01.1,YES,10.16954
16093_15_13_30.811,IL07,4.1,543.509,0.0559403,553.4080052,0.055056706,25.89613129,0.002504635,4.49219,19.9707,GOOD,-29.7762,-71.2889,51.2875,-30.9654,-71.6392,194.236,14.4124,13:30.8,13:53.3,14:10.8,YES,7.86052
16093_15_13_30.811,IL12,4.1,433.461,0.0803594,431.01,0.083419286,68.47,0.012063918,6.93359,18.6523,BAD,-29.7762,-71.2889,51.2875,-31.2569,-71.5899,189.903,10.0554,13:30.8,13:56.6,14:16.6,NO,8.244957
16093_15_13_30.811,IL19,4.1,451.409,0.0612004,358.7,0.085534945,115.04,0.02460967,7.03125,19.9707,BAD,-29.7762,-71.2889,51.2875,-30.9506,-71.052,170.137,350.017,13:30.8,13:51.7,14:07.5,NO,9.10078
16093_15_13_30.811,IL21,4.1,276.676,0.147426,3036.534964,0.032107112,1984.734528,0.068272969,7.03125,11.0352,BAD,-29.7762,-71.2889,51.2875,-31.5548,-70.8388,167.773,347.545,13:30.8,14:01.2,14:24.5,YES,7.609113
16093_15_13_30.811,IL22,4.1,1167.26,0.0133093,1282.715105,0.025416378,895.0630237,0.04115455,5.61523,19.9707,BAD,-29.7762,-71.2889,51.2875,-30.2613,-71.4727,198.193,18.2849,13:30.8,13:42.3,13:51.2,YES,9.733912
16093_15_13_30.811,IL23,4.1,810.326,0.0635715,862.84,0.069099367,275.88,0.023978848,7.8125,15.625,BAD,-29.7762,-71.2889,51.2875,-32.1264,-71.508,184.538,4.65002,13:30.8,14:08.7,14:38.2,NO,5.313036
16095_11_51_51.779,IL03,4,363.234,0.0442829,316.9,0.062964976,142.54,0.024577351,6.29883,19.9707,BAD,-30.7709,-71.4031,46.9375,-30.2339,-71.0752,27.9509,207.785,51:51.8,52:04.5,52:13.6,NO,11.2994
16095_11_51_51.779,IL05,4,656.987,0.0469231,675.9372947,0.046944092,113.7717961,0.008076568,3.32031,19.9707,BAD,-30.7709,-71.4031,46.9375,-31.9391,-70.611,150.009,329.599,51:51.8,52:15.4,52:33.1,YES,9.562784
16095_11_51_51.779,IL06,4,341.94,0.0588054,327.9650621,0.06178238,28.8498646,0.005396237,8.20312,17.334,GOOD,-30.7709,-71.4031,46.9375,-30.405,-70.5666,63.3946,242.971,51:51.8,52:07.5,52:18.9,YES,10.66888
16095_11_51_51.779,IL07,4,186.686,0.0607305,187.7333391,0.061406633,22.93337657,0.008429509,2.68555,15.2344,GOOD,-30.7709,-71.4031,46.9375,-30.9654,-71.6392,226.241,46.3617,51:51.8,52:00.4,52:06.9,YES,10.89426
16095_11_51_51.779,IL11,4,263.532,0.0803426,312.0578767,0.070307818,55.15336473,0.014357508,4.93164,11.5234,BAD,-30.7709,-71.4031,46.9375,-31.608,-71.5259,187.157,7.22057,51:51.8,52:07.6,52:19.8,YES,8.883732
16095_11_51_51.779,IL15,4,-5747.08,-0.00436864,-1217.406985,0.003080547,3583.021492,0.018209202,3.125,19.9707,BAD,-30.7709,-71.4031,46.9375,-31.781,-70.9496,159.03,338.795,51:51.8,52:11.2,52:25.5,YES,8.846955
16095_11_51_51.779,IL18,4,950.818,0.0366107,1060.59839,0.035350848,317.5105689,0.008863002,8.93555,19.9707,BAD,-30.7709,-71.4031,46.9375,-32.2462,-70.9094,164.13,343.874,51:51.8,52:19.0,52:38.8,YES,8.063527
16095_11_51_51.779,IL19,4,-3252.02,-0.00398261,-2314.32517,-0.035758879,2799.884906,0.045026506,6.73828,19.6777,BAD,-30.7709,-71.4031,46.9375,-30.9506,-71.052,120.775,300.596,51:51.8,52:01.2,52:08.6,YES,9.75199
16095_11_51_51.779,IL20,4,246.663,0.108902,1600.861003,0.027367897,889.0648869,0.028516849,6.49414,10.498,BAD,-30.7709,-71.4031,46.9375,-31.9176,-71.2153,172.05,351.953,51:51.8,52:12.7,52:27.9,YES,8.688251
16095_11_51_51.779,IL21,4,519.327,0.0420303,1220.423882,0.02203222,573.6246138,0.010582349,9.52148,19.9707,BAD,-30.7709,-71.4031,46.9375,-31.5548,-70.8388,148.388,328.097,51:51.8,52:09.0,52:21.4,YES,8.569448
16095_11_51_51.779,IL22,4,440.232,0.0329825,544.4807638,0.029138139,168.8932571,0.00839351,8.20312,19.2383,BAD,-30.7709,-71.4031,46.9375,-30.2613,-71.4727,353.242,173.277,51:51.8,52:03.1,52:11.3,YES,10.18787
16095_12_32_44.400,IL03,5.1,305.977,0.0891708,298.4346306,0.091841979,20.72068271,0.006031964,2.00195,19.9707,GOOD,-31.2356,-71.8023,31.25,-30.2339,-71.0752,32.2743,211.904,32:44.4,33:05.4,33:20.9,YES,13.34419
16095_12_32_44.400,IL05,5.1,375.388,0.0796655,373.2042395,0.080521104,26.32933337,0.005538685,2.00195,19.9707,GOOD,-31.2356,-71.8023,31.25,-31.9391,-70.611,124.907,304.286,32:44.4,33:06.5,33:23.8,YES,12.33334
16095_12_32_44.400,IL06,5.1,349.991,0.0911997,337.81261,0.094796843,19.72004801,0.005311994,2.68555,19.9707,GOOD,-31.2356,-71.8023,31.25,-30.405,-70.5666,52.4044,231.774,32:44.4,33:08.7,33:26.9,YES,13.8648
16095_12_32_44.400,IL07,5.1,115.151,0.0823772,116.1657965,0.082078422,8.464718389,0.00579124,2.00195,18.2129,GOOD,-31.2356,-71.8023,31.25,-30.9654,-71.6392,27.5031,207.419,32:44.4,32:51.7,32:57.1,YES,14.67373
16095_12_32_44.400,IL11,5.1,153.484,0.0788,146.9125281,0.082554123,7.694499561,0.004389335,2.00195,18.5547,GOOD,-31.2356,-71.8023,31.25,-31.608,-71.5259,147.592,327.449,32:44.4,32:53.7,33:00.6,YES,13.48904
16095_12_32_44.400,IL12,5.1,88.2865,0.0978929,85.92612316,0.101262994,7.152029848,0.008210756,6.49414,19.9707,GOOD,-31.2356,-71.8023,31.25,-31.2569,-71.5899,96.7043,276.595,32:44.4,32:50.3,32:55.3,YES,13.85793
16095_12_32_44.400,IL14,5.1,1333.39,0.0293504,1216.505247,0.034342377,322.916492,0.00884992,2.00195,19.9707,BAD,-31.2356,-71.8023,31.25,-32.4902,-70.5824,140.63,319.989,32:44.4,33:12.7,33:35.2,YES,13.24116
16095_12_32_44.400,IL15,5.1,327.071,0.067337,326.2133552,0.067689038,16.30238608,0.003508929,2.00195,19.9707,GOOD,-31.2356,-71.8023,31.25,-31.781,-70.9496,126.964,306.521,32:44.4,33:00.7,33:13.4,YES,12.621
16095_12_32_44.400,IL18,5.1,444.197,0.065858,442.3549482,0.066570411,36.77389933,0.005300744,2.00195,19.9707,GOOD,-31.2356,-71.8023,31.25,-32.2462,-70.9094,143.177,322.709,32:44.4,33:07.0,33:23.6,YES,12.25168
16095_12_32_44.400,IL19,5.1,233.798,0.0756432,252.7344841,0.070239945,15.45493814,0.004343784,5.9082,19.9707,BAD,-31.2356,-71.8023,31.25,-30.9506,-71.052,66.3762,245.991,32:44.4,32:57.8,33:07.9,YES,12.98432
16095_12_32_44.400,IL20,5.1,268.982,0.076596,287.09,0.072396733,26.83,0.005879355,5.51758,19.9707,GOOD,-31.2356,-71.8023,31.25,-31.9176,-71.2153,143.77,323.464,32:44.4,32:59.8,33:11.6,NO,12.44082
16095_12_32_44.400,IL21,5.1,386.47,0.0567539,389.98,0.0563467,16.83,0.001987347,2.00195,19.9707,GOOD,-31.2356,-71.8023,31.25,-31.5548,-70.8388,111.366,290.867,32:44.4,33:00.4,33:13.0,NO,11.89453
16095_12_32_44.400,IL23,5.1,266.779,0.0800376,279.02,0.081025094,73.05,0.015109528,2.00195,19.9219,BAD,-31.2356,-71.8023,31.25,-32.1264,-71.508,164.302,344.148,32:44.4,33:01.3,33:13.4,NO,11.984
16095_17_3_44.953,IL03,4,358.302,0.0776394,347.83,0.080627993,30.12,0.006073663,2.49023,16.3574,GOOD,-31.2307,-71.8173,31.6375,-30.2339,-71.0752,32.9316,212.554,03:45.0,04:06.0,04:21.9,NO,8.992267
16095_17_3_44.953,IL05,4,326.738,0.088905,314.0375326,0.093334264,28.21056085,0.009345829,5.46875,19.8242,GOOD,-31.2307,-71.8173,31.6375,-31.9391,-70.611,124.761,304.132,03:45.0,04:07.5,04:24.2,YES,8.969106
